37,Linda Blair
37,Max von Sydow
37,Ellen Burstyn
37,Jason Miller
37,Lee J. Cobb
37,Kitty Winn
37,Jack MacGowran
37,Arthur Storch
37,Barton Heyman
37,Gina Petrushka
38,Johnny Depp
38,Orlando Bloom
38,Keira Knightley
38,Stellan Skarsgård
38,Bill Nighy
38,Naomie Harris
38,Jonathan Pryce
38,Jack Davenport
38,Lee Arenberg
38,Mackenzie Crook
38,Kevin McNally
38,Geoffrey Rush
39,Brad Pitt
39,Morgan Freeman
39,Gwyneth Paltrow
39,Kevin Spacey
39,John C. McGinley
39,Richard Roundtree
39,R. Lee Ermey
39,Leland Orser
39,Richard Schiff
40,Arnold Schwarzenegger
40,Linda Hamilton
40,Edward Furlong
40,Robert Patrick
40,Earl Boen
40,Joe Morton
40,Jenette Goldstein
41,Jack Nicholson
41,Shelley Duvall
41,Danny Lloyd
41,Scatman Crothers
41,Barry Nelson
41,Philip Stone
41,Joe Turkel
41,Lia Beldman
41,Billie Gibson
41,Barry Denne
41,David Baxt
41,Manning Redwood
41,Kisa Burns
41,Louise Burns
41,Alison Coleridge
41,Norman Gay
42,Tommy Lee Jones
42,Will Smith
42,Linda Fiorentino
42,Vincent D'Onofrio
42,Sergio Calderón
42,Rip Torn
42,Siobhan Fallon
42,Tony Shalhoub
42,Verne Troyer
43,Tobey Maguire
43,Kirsten Dunst
43,Willem Dafoe
43,James Franco
43,Rosemary Harris
43,Cliff Robertson
43,J.K. Simmons
43,Bruce Campbell
43,Bill Nunn
43,Stan Lee
44,Michael J. Fox
44,Christopher Lloyd
44,Lea Thompson
44,Thomas F. Wilson
44,Elisabeth Shue
44,Charles Fleischer
44,Joe Flaherty
44,Harry Waters Jr.
44,Billy Zane
45,Jim Carrey
45,Laura Linney
45,Noah Emmerich
45,Natascha McElhone
45,Ed Harris
45,Holland Taylor
45,Paul Giamatti
46,Animada
47,Animada
48,Mark Hamill
48,Harrison Ford
48,Carrie Fisher
48,Peter Cushing
48,Alec Guinness
48,David Prowse
48,Peter Mayhew
48,Anthony Daniels
48,Kenny Baker
48,Phil Brown
48,Shelagh Fraser
48,Alex McCrindle
48,Jack Purvis
49,Cary Elwes
49,Leigh Whannell
49,Danny Glover
49,Monica Potter
49,Dina Meyer
49,Tobin Bell
49,Shawnee Smith
49,Ken Leung
49,Alexandra Bokyun Chun
49,Michael Emerson
50,Arnold Schwarzenegger
50,Linda Hamilton
50,Michael Biehn
50,Paul Winfield
50,Lance Henriksen
50,Rick Rossovich
50,Bess Motta
50,Earl Boen
50,Dick Miller
50,Bill Paxton
51,Uma Thurman
51,Lucy Liu
51,Daryl Hannah
51,Vivica A. Fox
51,Sonny Chiba
51,Chiaki Kuriyama
51,Michael Bowen
51,Julie Dreyfus
51,Michael Parks
51,David Carradine
51,Michael Madsen
52,Vivien Leigh
52,Clark Gable
52,Olivia de Havilland
52,Leslie Howard
52,Hattie McDaniel
52,Thomas Mitchell
52,Barbara O'Neil
52,Butterfly McQueen
52,Ona Munson
52,Ann Rutherford
52,Evelyn Keyes
53,Ivana Baquero
53,Sergi López
53,Maribel Verdú
53,Doug Jones
53,Ariadna Gil
53,Alex Angulo
53,Federico Luppi
53,Roger Casamajor
53,Fernando Tielve
53,Pepa Pedroche
54,Animada
55,Animada
56,Al Pacino
56,Michelle Pfeiffer
56,Steven Bauer
56,Mary Elizabeth Mastrantonio
56,Robert Loggia
56,F. Murray Abraham
56,Miriam Colon
56,Harris Yulin
56,Paul Shenar
57,Naomi Watts
57,Adrien Brody
57,Jack Black
57,Thomas Kretschmann
57,Jamie Bell
57,Lobo Chan
57,Kyle Chandler
57,Colin Hanks
57,Evan Parke
57,Andy Serkis
57,Ray Woolf
58,Charlton Heston
58,Jack Hawkins
58,Stephen Boyd
58,Haya Harareet
58,Hugh Griffith
58,Martha Scott
58,Cathy O'Donnell
58,Sam Jaffe
58,Frank Thring
58,Terence Longdon
58,George Relph
58,André Morell
58,Finlay Currie
59,Harrison Ford
59,Sean Connery
59,Alison Doody
59,Denholm Elliott
59,River Phoenix
59,John Rhys-Davies
59,Julian Glover
59,Bradley Gregg
59,Andre Gregory
60,Leonardo DiCaprio
60,Matt Damon
60,Jack Nicholson
60,Mark Wahlberg
60,Alec Baldwin
60,Martin Sheen
60,Ray Winstone
60,Vera Farmiga
60,Anthony Anderson
61,Tom Cruise
91,Brad Pitt
91,Christian Slater
91,Antonio Banderas
91,Stephen Rea
91,Kirsten Dunst
91,Domiziana Giordano
91,Sara Stockbridge
91,Thandie Newton
62,Christian Bale
62,Liam Neeson
62,Katie Holmes
62,Cillian Murphy
62,Michael Caine
62,Morgan Freeman
62,Gary Oldman
62,Ken Watanabe
62,Tom Wilkinson
62,Rutger Hauer
62,Mark Boone Junior
62,Linus Roache
62,Rade Serbedzija
62,Richard Brake
62,Christine Adams
62,Jack Gleeson
63,Harrison Ford
63,Karen Allen
63,Paul Freeman
63,Ronald Lacey
63,John Rhys-Davies
63,Denholm Elliott
63,Wolf Kahler
63,Alfred Molina
64,Ewan McGregor
64,Natalie Portman
64,Hayden Christensen
64,Samuel L. Jackson
64,Ian McDiarmid
64,Ahmed Best
64,Anthony Daniels
64,Frank Oz
64,Andrew Secombe
64,Silas Carson
64,Kenny Baker
64,Christopher Lee
64,Jimmy Smits
64,Peter Mayhew
64,Keisha Castle-Hughes
64,Trisha Noble
64,Bruce Spence
64,Temuera Morrison
65,Sigourney Weaver
65,John Hurt
65,Yaphet Kotto
65,Tom Skerritt
65,Veronica Cartwright
65,Harry Dean Stanton
65,Ian Holm
66,Clint Eastwood
66,Lee Van Cleef
66,Eli Wallach
66,Aldo Giuffrè
66,Mario Brega
66,Luigi Scarchilli
66,Rada Rassimov
67,Mark Hamill
67,Harrison Ford
67,Carrie Fisher
67,Alec Guinness
67,Billy Dee Williams
67,Anthony Daniels
67,David Prowse
67,Kenny Baker
68,Al Pacino
68,Diane Keaton
68,Andy García
68,Joe Mantegna
68,Talia Shire
68,Eli Wallach
68,Sofia Coppola
68,George Hamilton
68,Raf Vallone
68,Bridget Fonda
68,Helmut Berger
68,John Savage
68,Franco Citti
69,Mark Hamill
69,Harrison Ford
69,Carrie Fisher
69,Billy Dee Williams
69,Anthony Daniels
69,Peter Mayhew
69,Frank Oz
69,Alec Guinness
69,Kenny Baker
69,Sebastian Shaw
69,Warwick Davis
69,Dave Prowse
70,Jack Black
70,Joan Cusack
70,Mike White
70,Sarah Silverman
70,Joey Gaydos
70,Miranda Cosgrove
70,Maryam Hassan
70,Kevin Alexander Clark
70,Rebecca Brown
70,Robert Tsai
70,Caitlin Hale
70,Aleisha Allen
70,Brian Falduto
70,Zachary Infante
70,James Hosey
70,Angelo Massagli
70,Cole Hawkins
70,Veronica Afflerbach
71,Charlton Heston
71,Roddy McDowall
71,Kim Hunter
71,Maurice Evans
71,James Whitmore
71,James Daly
71,Linda Harrison
72,Sylvester Stallone
72,Richard Crenna
72,Brian Dennehy
72,David Caruso
72,Jack Starrett
72,Michael Talbott
72,Chris Mulkey
73,Matthew Modine
73,Vincent D'Onofrio
73,R. Lee Ermey
73,Adam Baldwin
73,Dorian Harewood
73,Arliss Howard
73,Kevyn Major Howard
73,Ed O'Ross
73,Gary Landon Mills
73,Sal López
73,John Stafford
73,Kieron Jecchinis
73,Ngc Le
73,Papillon Soo Soo
74,Roy Scheider
74,Robert Shaw
74,Richard Dreyfuss
74,Lorraine Gary
74,Murray Hamilton
74,Carl Gottlieb
74,Jeffrey C. Kramer
75,Jean Reno
75,Natalie Portman
75,Gary Oldman
75,Danny Aiello
75,Samy Nacery
75,Peter Apple
75,Michael Badalucco
75,Ellen Greene
75,Elizabeth Regen
75,Maïwenn Le Besco
76,Kevin Spacey
76,Annette Bening
76,Thora Birch
76,Allison Janney
76,Peter Gallagher
76,Mena Suvari
76,Wes Bentley
76,Chris Cooper
76,Scott Bakula
76,Sam Robards
76,Barry Del Sherman
77,Humphrey Bogart
77,Ingrid Bergman
77,Paul Henreid
77,Claude Rains
77,Conrad Veidt
77,Sydney Greenstreet
77,Peter Lorre
77,S.Z. Sakall
77,Madeleine LeBeau
77,Dooley Wilson
77,Joy Page
77,John Qualen
77,Leonid Kinskey
77,Curt Bois
78,Audrey Tautou
78,Mathieu Kassovitz
78,Rufus
78,Lorella Cravotta
78,Serge Merlin
78,Jamel Debbouze
78,Claire Maurier
78,Clotilde Mollet
78,Isabelle Nanty
78,Dominique Pinon
78,Artus de Penguern
78,Yolande Moreau
78,Urbain Cancelier
78,Maurice Benichou
79,Ewan McGregor
79,Robert Carlyle
79,Jonny Lee Miller
79,Ewen Bremner
79,Kelly MacDonald
79,Kevin McKidd
79,Peter Mullan
80,Robert De Niro
80,Cybill Shepherd
80,Jodie Foster
80,Albert Brooks
80,Harvey Keitel
80,Peter Boyle
80,Leonard Harris
80,Martin Scorsese
81,Jack Nicholson
81,Louise Fletcher
81,William Redfield
81,Will Sampson
81,Brad Dourif
81,Christopher Lloyd
81,Danny DeVito
81,Scatman Crothers
82,Uma Thurman
82,David Carradine
82,Michael Madsen
82,Daryl Hannah
82,Gordon Liu
82,Michael Parks
82,Bo Svenson
82,Christopher Allen Nelson
82,Sid Haig
82,Samuel L. Jackson
83,Tobey Maguire
83,Kirsten Dunst
83,Alfred Molina
83,James Franco
83,Elizabeth Banks
83,Bruce Campbell
83,Rosemary Harris
83,J.K. Simmons
83,Vanessa Ferlito
83,Emily Deschanel
83,Stan Lee
84,Hugh Jackman
84,Patrick Stewart
84,Brian Cox
84,Ian McKellen
84,Halle Berry
84,Anna Paquin
84,Famke Janssen
84,James Marsden
84,Rebecca Romijn-Stamos
84,Alan Cumming
84,Aaron Stanford
84,Shawn Ashmore
84,Kelly Hu
84,Bruce Davison
84,Katie Stuart
84,Kea Wong
84,Cotter Smith
84,Bryce Hodgson
84,Shauna Kain
84,Ty Olsson
84,Daniel Cudmore
84,James Kirk
84,Jill Teed
84,Alf Humphreys
85,Shia LaBeouf
85,Megan Fox
85,Jon Voight
85,John Turturro
85,Josh Duhamel
85,Tyrese Gibson
85,Bernie Mac
85,Michael O'Neill
85,Julie White
85,Rachael Taylor
85,Kevin Dunn
85,Amaury Nolasco
85,Ronnie Sperling
85,Anthony Anderson
86,Liam Neeson
86,Ewan McGregor
86,Natalie Portman
86,Jake Lloyd
86,Samuel L. Jackson
86,Ian McDiarmid
86,Anthony Daniels
86,Kenny Baker
86,Pernilla August
86,Frank Oz
86,Ray Park
86,Terence Stamp
86,Keira Knightley
87,Harrison Ford
87,Sean Young
87,Daryl Hannah
87,Rutger Hauer
87,Edward James Olmos
87,Joanna Cassidy
87,Brion James
87,Joe Turkel
88,Martin Sheen
88,Marlon Brando
88,Robert Duvall
88,Laurence Fishburne
88,Frederic Forrest
88,Sam Bottoms
88,Albert Hall
88,Dennis Hopper
88,Harrison Ford
88,G.D Spradlin
88,Colleen Camp
89,Jack Nicholson
89,Helen Hunt
89,Greg Kinnear
89,Cuba Gooding Jr.
89,Skeet Ulrich
89,Shirley Knight
89,Jesse James
89,Lawrence Kasdan
89,Yeardley Smith
89,Lupe Ontiveros
89,Maya Rudolph
89,Tara Subkoff
89,Lisa Edelstein
89,Jamie Kennedy
89,Harold Ramis
89,Julie Benz
90,John Cleese
90,Michael Palin
90,Graham Chapman
90,Eric Idle
90,Terry Jones
90,Terry Gilliam
90,Sue Jones-Davies
90,Carol Cleveland
90,Terence Bayler
91,Animada
92,Bill Murray
92,Sigourney Weaver
92,Dan Aykroyd
92,Harold Ramis
92,Rick Moranis
92,William Atherton
92,Annie Potts
92,Ernie Hudson
92,Reginald VelJohnson
93,Johnny Depp
93,Helena Bonham Carter
93,Sacha Baron Cohen
93,Alan Rickman
93,Timothy Spall
94,George Clooney
94,Julia Roberts
94,Matt Damon
94,Andy García
94,Brad Pitt
94,Casey Affleck
94,Scott Caan
94,Elliott Gould
94,Bernie Mac
94,Carl Reiner
94,Don Cheadle
94,Topher Grace
94,Joshua Jackson
94,Holly Marie Combs
94,Shane West
95,Animada
96,Arnold Schwarzenegger
96,Carl Weathers
96,Elpidia Carrillo
96,Bill Duke
96,Kevin Peter Hall
96,Sonny Landham
96,R.G. Armstrong
97,Harrison Ford
97,Kate Capshaw
97,Jonathan Ke Quan
97,Amrish Puri
97,Philip Stone
97,Roshan Seth
97,David Yip
97,Ric Young
98,Robert De Niro
98,Ray Liotta
98,Joe Pesci
98,Lorraine Bracco
98,Samuel L. Jackson
98,Paul Sorvino
98,Debi Mazar
98,Mike Starr
98,Tony Darrow
98,Frank Sivero
98,Frank Vincent
98,Chuck Low
98,Frank DiLeo
98,Clem Caserta
98,Illeana Douglas
98,Melissa Prophet
98,Michael Imperioli
98,Tobin Bell
99,Nicole Kidman
99,Ewan McGregor
99,John Leguizamo
99,Jim Broadbent
99,Richard Roxburgh
99,David Wenham
99,Jacek Koman
99,Kylie Minogue
100,Anthony Perkins
100,Janet Leigh
100,John Gavin
100,Vera Miles
100,John McIntire
100,Martin Balsam
100,Simon Oakland
100,Patricia Hitchcock
